# x,y,z,Ex,Ey,Ez
1.124978800000000057e+01,4.742794400000000188e+00,-3.983811999999999909e+00,4.611494399999999799e-02,1.982761900000000119e-02,-1.487335799999999972e-02
1.174978800000000057e+01,4.742794400000000188e+00,-3.983811999999999909e+00,4.364568399999999709e-02,1.767393899999999962e-02,-1.329889499999999981e-02
-1.175021199999999943e+01,5.242794400000000188e+00,-3.983811999999999909e+00,-4.303078400000000248e-02,1.952429699999999949e-02,-1.313726399999999919e-02
-1.125021199999999943e+01,5.242794400000000188e+00,-3.983811999999999909e+00,-4.545950900000000211e-02,2.189168899999999890e-02,-1.466000599999999973e-02
-1.075021199999999943e+01,5.242794400000000188e+00,-3.983811999999999909e+00,-4.787680500000000144e-02,2.443950599999999973e-02,-1.633089199999999963e-02
-1.025021199999999943e+01,5.242794400000000188e+00,-3.983811999999999909e+00,-5.047440899999999786e-02,2.734239600000000145e-02,-1.818641799999999933e-02
-9.750212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-5.315399900000000039e-02,3.062281000000000031e-02,-2.027948900000000124e-02
-9.250212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-5.589003900000000247e-02,3.423871099999999806e-02,-2.255331400000000139e-02
-8.750212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-5.872472000000000109e-02,3.843945299999999843e-02,-2.509371900000000044e-02
-8.250212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-6.149174300000000148e-02,4.307233199999999790e-02,-2.788331000000000143e-02
-7.750212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-6.420661499999999466e-02,4.827083599999999752e-02,-3.093784700000000096e-02
-7.250212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-6.682185799999999787e-02,5.422623499999999763e-02,-3.427778199999999970e-02
-6.750212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-6.927204100000000642e-02,6.097237400000000279e-02,-3.790486199999999750e-02
-6.250212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-7.127879600000000537e-02,6.851879499999999346e-02,-4.175522899999999787e-02
-5.750212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-7.279308900000000526e-02,7.693665500000000657e-02,-4.581769900000000340e-02
-5.250212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-7.344068600000000502e-02,8.655031000000000529e-02,-5.001407100000000022e-02
-4.750212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-7.285894499999999441e-02,9.699346100000000304e-02,-5.420972400000000080e-02
-4.250212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-7.043375799999999909e-02,1.081736199999999981e-01,-5.845501300000000011e-02
-3.750212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-6.570489000000000190e-02,1.197761900000000046e-01,-6.260357799999999306e-02
-3.250212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-5.837127200000000182e-02,1.300083200000000105e-01,-6.663727799999999424e-02
-2.750212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-4.872212900000000291e-02,1.386785199999999996e-01,-7.066060600000000080e-02
-2.250212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-3.796643400000000029e-02,1.447494800000000137e-01,-7.443848299999999973e-02
-1.750212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-2.686668399999999832e-02,1.481833200000000073e-01,-7.770896700000000379e-02
-1.250212499999999949e+00,5.242794400000000188e+00,-3.983811999999999909e+00,-1.627792999999999948e-02,1.493532499999999930e-01,-8.001931800000000594e-02
-7.502124999999999488e-01,5.242794400000000188e+00,-3.983811999999999909e+00,-6.160926100000000197e-03,1.488603099999999957e-01,-8.145112499999999922e-02
-2.502125000000000044e-01,5.242794400000000188e+00,-3.983811999999999909e+00,3.230310299999999794e-03,1.474330399999999874e-01,-8.199979400000000085e-02
2.497874999999999956e-01,5.242794400000000188e+00,-3.983811999999999909e+00,1.193663300000000031e-02,1.451757999999999937e-01,-8.157872400000000523e-02
7.497875000000000512e-01,5.242794400000000188e+00,-3.983811999999999909e+00,2.007814700000000105e-02,1.425814599999999932e-01,-8.034472900000000362e-02
1.249787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,2.772503899999999993e-02,1.395713399999999882e-01,-7.838551700000000177e-02
1.749787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,3.504850300000000168e-02,1.359958800000000134e-01,-7.526491600000000115e-02
2.249787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,4.230578200000000011e-02,1.320417799999999975e-01,-7.181020800000000037e-02
2.749787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,4.965463299999999663e-02,1.274334599999999984e-01,-6.779050799999999932e-02
3.249787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,5.669417200000000101e-02,1.211297399999999996e-01,-6.357621400000000589e-02
3.749787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,6.341165999999999470e-02,1.132771100000000003e-01,-5.898609400000000280e-02
4.249787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,6.821991500000000597e-02,1.034370399999999940e-01,-5.473102600000000206e-02
4.749787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,7.094506200000000318e-02,9.296419499999999947e-02,-5.056329400000000168e-02
5.249787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,7.197844200000000359e-02,8.295463799999999721e-02,-4.670183399999999763e-02
5.749787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,7.113800200000000573e-02,7.361959699999999496e-02,-4.285045700000000152e-02
6.249787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,6.968966899999999576e-02,6.527903699999999809e-02,-3.921641000000000016e-02
6.749787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,6.744901799999999947e-02,5.781047000000000269e-02,-3.564771299999999754e-02
7.249787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,6.499328499999999786e-02,5.141191199999999711e-02,-3.231418900000000011e-02
7.749787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,6.226561199999999796e-02,4.571136499999999686e-02,-2.926741700000000043e-02
8.249787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,5.954382899999999951e-02,4.077360399999999802e-02,-2.646760600000000116e-02
8.749787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,5.669152000000000219e-02,3.635102500000000209e-02,-2.386715799999999943e-02
9.249787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,5.399104200000000298e-02,3.248167799999999994e-02,-2.151924200000000093e-02
9.749787500000000051e+00,5.242794400000000188e+00,-3.983811999999999909e+00,5.127756299999999823e-02,2.907565599999999834e-02,-1.937889300000000120e-02
1.024978800000000057e+01,5.242794400000000188e+00,-3.983811999999999909e+00,4.868363199999999752e-02,2.601292900000000061e-02,-1.745798600000000173e-02
1.074978800000000057e+01,5.242794400000000188e+00,-3.983811999999999909e+00,4.621598100000000320e-02,2.329206799999999911e-02,-1.573770899999999903e-02
1.124978800000000057e+01,5.242794400000000188e+00,-3.983811999999999909e+00,4.389058099999999796e-02,2.090614299999999856e-02,-1.416624499999999919e-02
1.174978800000000057e+01,5.242794400000000188e+00,-3.983811999999999909e+00,4.159096600000000005e-02,1.869352499999999903e-02,-1.273257199999999929e-02
-1.175021199999999943e+01,5.742794400000000188e+00,-3.983811999999999909e+00,-4.083654300000000292e-02,2.041104100000000129e-02,-1.257345799999999916e-02
-1.125021199999999943e+01,5.742794400000000188e+00,-3.983811999999999909e+00,-4.295172900000000099e-02,2.274109100000000147e-02,-1.393036199999999995e-02
-1.075021199999999943e+01,5.742794400000000188e+00,-3.983811999999999909e+00,-4.515045100000000117e-02,2.529677699999999946e-02,-1.544170100000000038e-02
-1.025021199999999943e+01,5.742794400000000188e+00,-3.983811999999999909e+00,-4.738920900000000158e-02,2.817640600000000106e-02,-1.710873799999999834e-02
-9.750212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-4.971122699999999672e-02,3.139229899999999851e-02,-1.896556500000000020e-02
-9.250212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-5.206580499999999972e-02,3.497231800000000224e-02,-2.102928999999999909e-02
-8.750212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-5.439248700000000325e-02,3.898404500000000189e-02,-2.326767700000000050e-02
-8.250212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-5.666971199999999709e-02,4.340330099999999830e-02,-2.569017599999999860e-02
-7.750212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-5.882810399999999912e-02,4.850348499999999896e-02,-2.839057000000000039e-02
-7.250212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-6.081053200000000047e-02,5.403637099999999971e-02,-3.126917399999999680e-02
-6.750212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-6.246260599999999691e-02,6.021306700000000206e-02,-3.438179200000000130e-02
-6.250212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-6.368941100000000133e-02,6.706438200000000571e-02,-3.769653299999999735e-02
-5.750212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-6.434093400000000240e-02,7.458004399999999812e-02,-4.112165400000000054e-02
-5.250212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-6.408312900000000256e-02,8.278023499999999368e-02,-4.463031900000000163e-02
-4.750212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-6.281240999999999908e-02,9.152077100000000076e-02,-4.821098199999999945e-02
-4.250212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-6.016180699999999770e-02,1.007350199999999946e-01,-5.178537200000000312e-02
-3.750212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-5.596025699999999936e-02,1.095398100000000013e-01,-5.521720599999999785e-02
-3.250212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-4.983144600000000146e-02,1.177775600000000034e-01,-5.858696299999999885e-02
-2.750212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-4.217144800000000027e-02,1.248897600000000024e-01,-6.182831500000000174e-02
-2.250212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-3.365609399999999751e-02,1.299638200000000077e-01,-6.461357299999999360e-02
-1.750212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-2.461313799999999968e-02,1.334464800000000062e-01,-6.708310500000000398e-02
-1.250212499999999949e+00,5.742794400000000188e+00,-3.983811999999999909e+00,-1.542664300000000030e-02,1.351546299999999978e-01,-6.894544499999999410e-02
-7.502124999999999488e-01,5.742794400000000188e+00,-3.983811999999999909e+00,-6.737927399999999595e-03,1.357040100000000138e-01,-7.004822800000000405e-02
-2.502125000000000044e-01,5.742794400000000188e+00,-3.983811999999999909e+00,1.728797299999999901e-03,1.349953000000000125e-01,-7.042743299999999762e-02
2.497874999999999956e-01,5.742794400000000188e+00,-3.983811999999999909e+00,9.794059199999999993e-03,1.334593400000000096e-01,-7.006998400000000182e-02
7.497875000000000512e-01,5.742794400000000188e+00,-3.983811999999999909e+00,1.734929899999999858e-02,1.312547799999999876e-01,-6.910087199999999374e-02
1.249787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,2.457017099999999829e-02,1.284244099999999889e-01,-6.738840000000000108e-02
1.749787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,3.140044200000000063e-02,1.250339699999999943e-01,-6.519101600000000440e-02
2.249787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,3.793132300000000290e-02,1.209875900000000060e-01,-6.250747299999999396e-02
2.749787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,4.422158699999999970e-02,1.160917300000000041e-01,-5.928591600000000100e-02
3.249787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,5.023875800000000141e-02,1.103772699999999996e-01,-5.588831799999999933e-02
3.749787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,5.512001400000000190e-02,1.032968900000000023e-01,-5.243499599999999761e-02
4.249787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,5.909808400000000211e-02,9.543646899999999600e-02,-4.885581900000000172e-02
4.749787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,6.166023000000000337e-02,8.715275699999999737e-02,-4.527385500000000174e-02
5.249787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,6.287986800000000542e-02,7.895404799999999890e-02,-4.194864999999999705e-02
5.749787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,6.313255399999999351e-02,7.112717600000000029e-02,-3.866438600000000197e-02
6.249787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,6.231086000000000263e-02,6.371439199999999470e-02,-3.546239400000000125e-02
6.749787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,6.094822999999999907e-02,5.713111900000000104e-02,-3.243034300000000036e-02
7.249787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,5.917245100000000091e-02,5.121100700000000283e-02,-2.960609299999999999e-02
7.749787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,5.711935499999999666e-02,4.592050599999999982e-02,-2.691021600000000069e-02
8.249787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,5.494093099999999841e-02,4.116032299999999866e-02,-2.445035599999999948e-02
8.749787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,5.266505099999999745e-02,3.695439500000000099e-02,-2.216297799999999985e-02
9.249787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,5.039600999999999803e-02,3.318795199999999973e-02,-2.007391999999999857e-02
9.749787500000000051e+00,5.742794400000000188e+00,-3.983811999999999909e+00,4.806178800000000112e-02,2.983726199999999981e-02,-1.816231000000000095e-02
1.024978800000000057e+01,5.742794400000000188e+00,-3.983811999999999909e+00,4.582242699999999891e-02,2.684221599999999860e-02,-1.643926100000000015e-02
1.074978800000000057e+01,5.742794400000000188e+00,-3.983811999999999909e+00,4.367345200000000149e-02,2.413499200000000094e-02,-1.488574900000000020e-02
1.124978800000000057e+01,5.742794400000000188e+00,-3.983811999999999909e+00,4.154328300000000029e-02,2.174379699999999874e-02,-1.346586200000000032e-02
1.174978800000000057e+01,5.742794400000000188e+00,-3.983811999999999909e+00,3.952349299999999982e-02,1.953663099999999875e-02,-1.218126199999999999e-02
-1.175021199999999943e+01,6.242794400000000188e+00,-3.983811999999999909e+00,-3.864543100000000092e-02,2.112064099999999903e-02,-1.197443699999999923e-02
-1.125021199999999943e+01,6.242794400000000188e+00,-3.983811999999999909e+00,-4.050825899999999785e-02,2.339212599999999920e-02,-1.320836300000000074e-02
-1.075021199999999943e+01,6.242794400000000188e+00,-3.983811999999999909e+00,-4.244812600000000269e-02,2.594108499999999914e-02,-1.456991099999999963e-02
-1.025021199999999943e+01,6.242794400000000188e+00,-3.983811999999999909e+00,-4.438643899999999975e-02,2.874563600000000149e-02,-1.606026899999999855e-02
-9.750212499999999949e+00,6.242794400000000188e+00,-3.983811999999999909e+00,-4.637356799999999696e-02,3.184416899999999856e-02,-1.772229599999999849e-02
-9.250212499999999949e+00,6.242794400000000188e+00,-3.983811999999999909e+00,-4.835456999999999950e-02,3.533659499999999842e-02,-1.953113799999999997e-02
-8.750212499999999949e+00,6.242794400000000188e+00,-3.983811999999999909e+00,-5.027070599999999834e-02,3.913053899999999891e-02,-2.151337999999999862e-02
-8.250212499999999949e+00,6.242794400000000188e+00,-3.983811999999999909e+00,-5.206638599999999922e-02,4.340052600000000177e-02,-2.367921900000000135e-02
-7.750212499999999949e+00,6.242794400000000188e+00,-3.983811999999999909e+00,-5.368704299999999680e-02,4.806249600000000316e-02,-2.597501500000000060e-02
